4 qid:1 1:0.253968 2:0.023810
4 qid:1 1:0.268293 2:0.024390
4 qid:1 1:0.275000 2:0.025000
4 qid:1 1:0.333333 2:0.190476
4 qid:1 1:0.250000 2:0.019231
4 qid:1 1:0.272727 2:0.036364
4 qid:1 1:0.466667 2:0.000000
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.000000 2:0.000000
4 qid:1 1:0.156250 2:0.031250
4 qid:1 1:0.666667 2:0.000000
4 qid:1 1:0.136364 2:0.090909
4 qid:1 1:0.208333 2:0.125000
4 qid:1 1:0.120000 2:0.180000
4 qid:1 1:0.062500 2:0.062500
4 qid:1 1:0.200000 2:0.400000
4 qid:1 1:0.062500 2:0.187500
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.000000 2:0.000000
4 qid:1 1:0.086957 2:0.043478
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.171875 2:0.031250
4 qid:1 1:0.180328 2:0.032787
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.000000 2:0.000000
4 qid:1 1:0.086957 2:0.043478
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.171875 2:0.031250
4 qid:1 1:0.180328 2:0.032787
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.000000 2:0.000000
4 qid:1 1:0.086957 2:0.043478
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.171875 2:0.031250
4 qid:1 1:0.180328 2:0.032787
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.193548 2:0.032258
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.000000 2:0.777778
4 qid:1 1:0.102564 2:0.076923
4 qid:1 1:0.312500 2:0.125000
4 qid:1 1:0.171429 2:0.085714
4 qid:1 1:0.250000 2:0.000000
4 qid:1 1:0.162162 2:0.054054
4 qid:1 1:0.333333 2:0.000000
4 qid:1 1:0.714286 2:0.000000
4 qid:1 1:0.272727 2:0.000000
1 qid:2 1:0.000000 2:0.333333
1 qid:2 1:0.000000 2:0.000000
1 qid:2 1:0.230769 2:0.067308
1 qid:2 1:0.338235 2:0.132353
1 qid:2 1:0.338235 2:0.161765
1 qid:2 1:0.338235 2:0.161765
1 qid:2 1:0.338235 2:0.161765
1 qid:2 1:0.475000 2:0.087500
1 qid:2 1:0.250000 2:0.000000
1 qid:2 1:0.240000 2:0.040000
1 qid:2 1:0.215385 2:0.030769
1 qid:2 1:0.000000 2:0.000000
1 qid:2 1:0.064103 2:0.102564
1 qid:2 1:0.062893 2:0.113208
1 qid:2 1:0.086957 2:0.121739
1 qid:2 1:0.177778 2:0.066667
1 qid:2 1:0.216667 2:0.066667
1 qid:2 1:0.097561 2:0.097561
1 qid:2 1:0.191781 2:0.041096
1 qid:2 1:0.000000 2:0.000000
1 qid:2 1:0.204082 2:0.061224
1 qid:2 1:0.229508 2:0.032787
1 qid:2 1:0.229167 2:0.041667
1 qid:2 1:0.245283 2:0.037736
1 qid:2 1:0.220000 2:0.040000
1 qid:2 1:0.205882 2:0.044118
1 qid:2 1:0.257576 2:0.045455
1 qid:2 1:0.466667 2:0.066667
1 qid:2 1:0.238095 2:0.047619
1 qid:2 1:0.466667 2:0.000000
1 qid:2 1:0.267857 2:0.017857
1 qid:2 1:0.200000 2:0.000000
1 qid:2 1:0.272727 2:0.045455
1 qid:2 1:0.090909 2:0.181818
1 qid:2 1:0.200000 2:0.200000
1 qid:2 1:0.111111 2:0.111111
1 qid:2 1:0.150000 2:0.075000
1 qid:2 1:0.250000 2:0.000000
1 qid:2 1:0.185185 2:0.074074
1 qid:2 1:0.166667 2:0.083333
1 qid:2 1:0.111111 2:0.166667
1 qid:2 1:0.111111 2:0.166667
1 qid:2 1:0.250000 2:0.000000
1 qid:2 1:0.272727 2:0.000000
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.250000 2:0.000000
1 qid:2 1:0.187500 2:0.046875
1 qid:2 1:0.181818 2:0.030303
1 qid:2 1:0.666667 2:0.000000
1 qid:2 1:0.100000 2:0.066667
1 qid:2 1:0.227273 2:0.181818
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.714286 2:0.000000
1 qid:2 1:0.272727 2:0.000000
1 qid:2 1:0.210526 2:0.026316
1 qid:2 1:0.222222 2:0.037037
1 qid:2 1:0.267176 2:0.068702
1 qid:2 1:0.285714 2:0.051020
1 qid:2 1:0.230769 2:0.038462
1 qid:2 1:0.250000 2:0.041667
1 qid:2 1:0.157534 2:0.047945
1 qid:2 1:0.207921 2:0.039604
1 qid:2 1:0.195804 2:0.062937
1 qid:2 1:0.209302 2:0.069767
1 qid:2 1:0.258621 2:0.068966
1 qid:2 1:0.206349 2:0.063492
1 qid:2 1:0.230769 2:0.000000
1 qid:2 1:0.253521 2:0.042254
1 qid:2 1:0.272727 2:0.090909
1 qid:2 1:0.300000 2:0.100000
1 qid:2 1:0.272727 2:0.000000
1 qid:2 1:0.000000 2:0.000000
1 qid:2 1:0.285714 2:0.000000
1 qid:2 1:0.312500 2:0.062500
1 qid:2 1:0.351852 2:0.037037
1 qid:2 1:0.327273 2:0.054545
1 qid:2 1:0.187500 2:0.031250
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.253333 2:0.053333
1 qid:2 1:0.233766 2:0.025974
1 qid:2 1:0.238095 2:0.031746
1 qid:2 1:0.234375 2:0.031250
1 qid:2 1:0.293103 2:0.034483
1 qid:2 1:0.296296 2:0.037037
1 qid:2 1:0.226667 2:0.053333
1 qid:2 1:0.285714 2:0.035714
1 qid:2 1:0.347826 2:0.021739
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.375000 2:0.000000
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.276923 2:0.046154
1 qid:2 1:0.187500 2:0.031250
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.250000 2:0.062500
1 qid:2 1:0.246154 2:0.061538
1 qid:2 1:0.200000 2:0.087500
1 qid:2 1:0.250000 2:0.062500
1 qid:2 1:0.281250 2:0.015625
1 qid:2 1:0.216667 2:0.016667
1 qid:2 1:0.246154 2:0.046154
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.375000 2:0.000000
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.339623 2:0.056604
1 qid:2 1:0.187500 2:0.031250
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.298246 2:0.035088
1 qid:2 1:0.309091 2:0.018182
1 qid:2 1:0.274194 2:0.032258
1 qid:2 1:0.288136 2:0.033898
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.375000 2:0.000000
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.327273 2:0.054545
1 qid:2 1:0.187500 2:0.031250
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.298246 2:0.035088
1 qid:2 1:0.272727 2:0.036364
1 qid:2 1:0.246914 2:0.024691
1 qid:2 1:0.295082 2:0.049180
1 qid:2 1:0.283333 2:0.050000
1 qid:2 1:0.231884 2:0.057971
1 qid:2 1:0.243243 2:0.040541
1 qid:2 1:0.266667 2:0.033333
1 qid:2 1:0.290909 2:0.036364
1 qid:2 1:0.258065 2:0.064516
1 qid:2 1:0.229167 2:0.041667
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.375000 2:0.000000
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.327273 2:0.054545
1 qid:2 1:0.152542 2:0.033898
1 qid:2 1:0.285714 2:0.047619
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.187500 2:0.031250
1 qid:2 1:0.244186 2:0.058140
1 qid:2 1:0.201439 2:0.028777
1 qid:2 1:0.273973 2:0.068493
1 qid:2 1:0.207792 2:0.064935
1 qid:2 1:0.384615 2:0.019231
1 qid:2 1:0.253333 2:0.040000
1 qid:2 1:0.428571 2:0.000000
1 qid:2 1:0.375000 2:0.000000
1 qid:2 1:0.285714 2:0.047619
1 qid:2 1:0.333333 2:0.000000
1 qid:2 1:0.205882 2:0.058824
1 qid:2 1:0.230088 2:0.035398
1 qid:2 1:0.265957 2:0.021277
1 qid:2 1:0.277778 2:0.041667
1 qid:2 1:0.310345 2:0.034483
1 qid:2 1:0.226804 2:0.030928
1 qid:2 1:0.291667 2:0.027778
